id|name|gene_id
1416|Casp-8|673
1417|MCH6|674
1418|ICE-LAP6|674
1419|APAF-3|674
1420|PPP1R56|674
1421|MCH4|675
1422|FLICE-2|675
1423|CASQ|676
1424|PDIB1|676
1425|CSQ1|676
1426|PDIB2|677
1427|HHC|678
1428|HHC1|678
1429|FHH|678
1430|NSHPT|678
1431|GPRC2A|678
1432|CAV|681
1433|VIP-21|683
1434|LGMD1C|683
1435|VIP21|683
1436|LQT9|683
1437|CCD|684
1438|CBFA1|684
1439|CCD1|684
1440|AML3|684
1441|PEBP2A1|684
1442|PEBP2aA1|684
1443|AML1|685
1444|CBFA2|685
1445|PEBP2A2|685
1446|AMLCR1|685
1447|AML1T1|686
1448|CBFA2T1|686
1449|ETO|686
1450|MTG8|686
1451|ZMYND2|686
1452|MTGR2|687
1453|ZMYND4|687
1454|MTG16|687
1455|RUNX1T3|687
1456|ETO2|687
1457|CBFA3|688
1458|AML2|688
1459|PEBP2A3|688
1460|PEBP2B|689
1461|CBG|690
1462|CBL2|691
1463|RNF55|691
1464|c-Cbl|691
1465|RNF56|692
1466|Cbl-b|692
1467|CBP1|694
1468|CBP2|694
1469|SERPINH2|694
1470|HSP47|694
1471|CBR|695
1472|SDR21C1|695
1473|SDR21C2|696
1474|HIP4|697
1475|KBTBD14|698
1476|BTBD20|698
1477|CCBL1|699
1478|KATI|699
1479|GTK|699
1480|CCM1|703
1481|CAM|703
1482|CCNA|704
1483|CCNB|705
1484|CycC|706
1485|CCND2P|708
1486|CCND3P|710
1487|CCNE|711
1488|FBX1|712
1489|FBXO1|712
1490|CCNG|713
1491|CycH|715
1492|HIVE1|716
1493|CCNT|716
1494|CYCT1|716
1495|CCT6|718
1496|TTCP20|718
1497|TCPZ|718
1498|Cctz|718
1499|TCP20|718
1500|CD1|721
1501|SRBC|724
1502|T3D|725
1503|CD3DELTA|725
1504|CD3-DELTA|725
1505|CD3epsilon|726
1506|CD3-epsilon|726
1507|CD3-GAMMA|727
1508|CD3GAMMA|727
1509|CD3Z|728
1510|CD3H|728
1511|CD3Q|728
1512|TCRZ|728
1513|CD3-ZETA|728
1514|CD3ZETA|728
1515|T4|729
1516|Leu-3|729
1517|LEU1|730
1518|T1|730
1519|API6|731
1520|Spalpha|731
1521|Tp120|732
1522|GP40|733
1523|LEU-9|733
1524|TP41|733
1525|Tp40|733
1526|CD8|734
1527|p32|734
1528|CD8alpha|734
1529|CD8B1|735
1530|Ly-3|735
1531|LYT3|735
1532|P37|735
1533|CD8beta|735
1534|CD8BP|736
1535|MIC3|737
1536|BA2|737
1537|P24|737
1538|TSPAN29|737
1539|MRP-1|737
1540|CD20|740
1541|B1|740
1542|Bp35|740
1543|FMC7|740
1544|CD20L|741
1545|HTM4|741
1546|SIGLEC-2|742
1547|SIGLEC2|742
1548|CD24L1|743
1549|CD24L2|744
1550|CD24L3|745
1551|CD24L4|746
1552|TNFRSF7|747
1553|S152|747
1554|Tp55|747
1555|CD28LG|749
1556|CD28LG1|749
1557|B7.1|749
1558|B7-1|749
1559|CD28LG2|750
1560|B7.2|750
1561|B7-2|750
1562|CD30|751
1563|D1S166E|751
1564|KI-1|751
1565|CD30LG|752
1566|CD153|752
1567|SIGLEC3|753
1568|SIGLEC-3|753
1569|p67|753
1570|FLJ00391|753
1571|CD33L|754
1572|CD33L1|754
1573|OB-BP1|754
1574|SIGLEC-6|754
1575|CD327|754
1576|SCARB3|756
1577|GPIV|756
1578|GP4|756
1579|GP3B|756
1580|GPIIIB|756
1581|CD36L1|757
1582|SRB1|757
1583|CLA-1|757
1584|SR-BI|757
1585|CD36L2|758
1586|HLGP85|758
1587|LIMPII|758
1588|SR-BII|758
1589|LIMP-2|758
1590|TSPAN26|759
1591|cADPR1|760
1592|CD39|761
1593|NTPDase-1|761
1594|ATPDase|761
1595|SPG64|761
1596|CD39L1|762
1597|NTPDase-2|762
1598|CD39L2|763
1599|IL6ST2|763
1600|NTPDase-6|763
1601|dJ738P15.3|763
1602|CD39L3|764
1603|NTPDase-3|764
1604|HB6|764
1605|CD39L4|765
1606|PCPH|765
1607|NTPDase-5|765
1608|TNFRSF5|766
1609|Bp50|766
1610|HIGM1|767
1611|IMD3|767
1612|TNFSF5|767
1613|CD40L|767
1614|TRAP|767
1615|gp39|767
1616|hCD40L|767
1617|CD154|767
1618|CD40-L|767
1619|T-BAM|767
1620|IN|768
1621|MDU2|768
1622|MIC4|768
1623|HUTCH-I|768
1624|MDU3|768
1625|MC56|768
1626|ECM-III|768
1627|CDw44|768
1628|Pgp1|768
1629|PGP-1|768
1630|CD44R|768
1631|HCELL|768
1632|CSPG8|768
1633|Hermes-1|768
1634|H-CAM|768
1635|HUTCH-1|768
1636|MER6|769
1637|OA3|769
1638|BCM1|770
1639|BLAST|770
1640|mCD48|770
1641|hCD48|770
1642|SLAMF2|770
1643|MOX44|771
1644|TSPAN25|771
1645|LFA3|772
1646|MIN3|773
1647|MIC11|773
1648|MIN1|773
1649|MSK21|773
1650|MIN2|773
1651|MIRL|773
1652|MACIF|773
1653|HRF20|773
1654|16.3A5|773
1655|EJ16|773
1656|p18-20|773
1657|EL32|773
1658|G344|773
1659|EJ30|773
1660|MLA1|774
1661|ME491|774
1662|TSPAN30|774
1663|SCARD1|775
1664|DKFZp686M18236|775
1665|LAMP4|775
1666|CLEC2C|776
1667|CD27LG|777
1668|TNFSF7|777
1669|CD27L|777
1670|CD27-L|777
1671|LYB2|778
1672|CD72b|778
1673|DHLAG|779
1674|IGA|780
1675|MB-1|780
1676|Ig-alpha|780
1677|IGAlpha|780
1678|IGB|781
1679|B29|781
1680|Ig-beta|781
1681|Igbeta|781
1682|TAPA1|782
1683|TAPA-1|782
1684|TSPAN28|782
1685|S5.7|782
1686|CD97|783
1687|TM7LN1|783
1688|SFA-1|784
1689|PETA-3|784
1690|TSPAN24|784
1691|RAPH|784
1692|CDD|785
1693|CDC2|786
1694|CDC28A|786
1695|CDC2L1|787
1696|CDC4L|788
1697|BGL|788
1698|LAB300|788
1699|LBA|788
1700|PCDC5RP|789
1701|hCDC5|789
1702|CEF1|789
1703|CDC5|789
1704|CDC10|790
1705|SEPT7|790
1706|CDC3|790
1707|SEPT7A|790
1708|CDC18L|791
1709|p55CDC|792
1710|CDC20A|792
1711|CDC25|795
1712|PPP1R60|795
1713|D0S1430E|796
1714|D17S978E|796
1715|APC3|796
1716|ANAPC3|796
1717|NUC2|796
1718|E2-CDC34|797
1719|UBE2R1|797
1720|UBC3|797
1721|G25K|798
1722|CDC42Hs|798
1723|UVO|799
1724|uvomorulin|799
1725|CD324|799
1726|NCAD|800
1727|CDHN|800
1728|CD325|800
1729|CDHP|801
1730|PCAD|801
1731|R-CAD|802
1732|7B4|803
1733|CD144|803
1734|CAD11|809
1735|Br-cadherin|810
1736|CDHB|810
1737|CDH12P|811
1738|C41-CAD|811
1739|CDHH|812
1740|CDH14|813
1741|HPT-1|815
1742|cadherin|815
1743|EY-CADHERIN|816
1744|PSK-J3|819
1745|PSSALRE|820
1746|PLSTIRE|821
1747|CDKN7|822
1748|MO15|822
1749|K35|823
1750|CDC2L4|824
1751|PITALRE|824
1752|C-2k|824
1753|TAK|824
1754|CDKN1|825
1755|WAF1|825
1756|SDI1|825
1757|CAP20|825
1758|p21CIP1|825
1759|p21Cip1/Waf1|825
1760|KIP1|826
1761|P27KIP1|826
1762|BWCR|827
1763|BWS|827
1764|P57|827
1765|p16|828
1766|CDKN2|828
1767|MLM|828
1768|INK4a|828
1769|CMM2|828
1770|ARF|828
1771|p14|828
1772|INK4|828
1773|P16-INK4A|828
1774|p16INK4a|828
1775|p19Arf|828
1776|p14ARF|828
1777|P15|829
1778|MTS2|829
1779|INK4B|829
1780|TP15|829
1781|CDK4I|829
1782|p15INK4b|829
1783|INK4C|830
1784|INK4D|831
1785|p19|831
1786|KAP|832
1787|CDI1|832
1788|CDR|834
1789|CDR62A|834
1790|CDR34|834
1791|CDR62|835
1792|Yo|835
1793|D6S586E|837
1794|CDW52|838
1795|HE5|838
1796|EDDM5|838
1797|CDX3|840
1798|CEA|843
1799|CD66e|843
1800|CEBP|844
1801|C/EBP-alpha|844
1802|TCF5|845
1803|NFIL6|845
1804|IL6DBP|845
1805|C/EBP-beta|845
1806|CRP3|846
1807|CELF|846
1808|C/EBP-delta|846
1809|NF-IL6-beta|846
1810|CRP1|847
1811|GPE1BP|848
1812|IG/EBP-1|848
1813|BSSL|850
1814|MODY8|850
1815|CELL|851
1816|CENP-A|852
1817|CenH3|852
1818|CENPC1|854
1819|CENP-C|854
1820|hcp-4|854
1821|MIF2|854
1822|CENPC2|855
1823|CENPC1P1|855
1824|KIF10|856
1825|PPP1R61|856
1826|hcp-1|857
1827|HMSE|858
1828|HMSE1|858
1829|SES1|858
1830|CEH|858
1831|CES1A1|858
1832|CES1A2|858
1833|CETN|859
1834|CEN1|859
1835|CALT|860
1836|CEN2|860
1837|CEN3|861
1838|BPIFF|862
1839|CFL|863
1840|NEM7|864
1841|CFLL1|865
1842|CFLP5|865
1843|PLS|866
1844|PALS|866
1845|DPP1|866
1846|CF|867
1847|ABCC7|867
1848|ABC35|867
1849|TNR-CFTR|867
1850|CFTR/MRP|867
1851|HCG|868
1852|GPHa|868
1853|GPHA1|868
1854|FSHA|868
1855|LHA|868
1856|TSHA|868
1857|GPA1|868
1858|CGB|869
1859|CGM1|870
1860|CD66d|870
1861|CGM12|871
1862|CGM18|872
1863|CGM2|873
1864|CGM6|874
1865|CD66b|874
1866|CGM7|875
1867|CGM8|876
1868|CGM9|877
1869|CGM10|878
1870|CEACAM24P|878
1871|CGM11|879
1872|CGM13|880
1873|CGM14|881
1874|CGM15|882
1875|CGM16|883
1876|CGM17|884
1877|SLRR4A|885
1878|CHC1L|886
1879|CHC1|888
1880|FLJ38614|890
1881|DKFZp547I1315|890
1882|DKFZp781D1727|890
1883|DKFZp686E01200|890
1884|Mi-2a|891
1885|ZFH|891
1886|Mi2-ALPHA|891
1887|Mi-2b|892
1888|Mi2-BETA|892
1889|CHDR|893
1890|DD4|893
1891|HAKRA|893
1892|C11|893
1893|3-alpha-HSD|893
1894|MGC22581|893
1895|CHK1|894
1896|C14orf116|895
1897|CHES1|895
1898|PHE5|896
1899|PHES|896
1900|SCG1|897
1901|SgI|897
1902|GP39|898
1903|YKL40|898
1904|YK-40|898
1905|YKL-39|899
1906|YKL39|899
1907|CHIT|900
1908|CHI3|900
1909|CHK|901
1910|CKI|901
1911|CHKL|902
1912|CHETK|902
1913|TCD|903
1914|DXS540|903
1915|REP-1|903
1916|REP-2|904
1917|CHN|905
1918|DURS2|905
1919|ARHGAP2|905
1920|n-chimerin|905
1921|ARHGAP3|906
1922|RhoGAP3|906
1923|CHS|909
1924|Mauve|909
1925|CHRNA|913
1926|CHRNB|919
1927|ACHRD|923
1928|ACHRE|924
1929|ACHRG|925
1930|TCF16|926
1931|IKK1|926
1932|IKK-alpha|926
1933|IkBKA|926
1934|NFKBIKA|926
1935|IKKA|926
1936|CIDE-A|927
1937|CKBB|928
1938|CIRP|929
1939|CIS|930
1940|CIS-1|930
1941|SOCS|930
1942|CKAP1|931
1943|CG22|931
1944|CKAPI|931
1945|CKMM|933
1946|CKMT|934
1947|CKMT1|934
1948|UMTCK|934
1949|SMTCK|935
1950|CKN1|936
1951|ckshs1|937
1952|CLAPM1|939
1953|AP50|939
1954|mu2|939
1955|CLAPS1|940
1956|EKV3|940
1957|AP19|940
1958|SIGMA1A|940
1959|WUGSC:H_DJ0747G18.2|940
1960|CLAPS2|941
1961|HHC3|941
1962|FBHOk|941
1963|FBH3|941
1964|CLAPS3|942
1965|LGALS10|943
1966|MGC149659|943
1967|Gal-10|943
1968|CaCC|944
1969|CLCRG1|944
1970|CLC1|945
1971|ClC-1|945
1972|CLC2|946
1973|EJM6|946
1974|ClC-2|946
1975|CLC3|947
1976|ClC-3|947
1977|CLC4|948
1978|ClC-4|948
1979|NPHL2|949
1980|NPHL1|949
1981|DENTS|949
1982|XLRH|949
1983|hClC-K2|949
1984|hCIC-K2|949
1985|CLC5|949
1986|XRN|949
1987|ClC-5|949
1988|CLC-6|950
1989|KIAA0046|950
1990|ClC-6|950
1991|CLC-7|951
1992|OPTA2|951
1993|CLC7|951
1994|ClC-7|951
1995|PPP1R63|951
1996|hClC-Ka|952
1997|ClC-K1|952
1998|CLCK1|952
1999|hClC-Kb|953
2000|CLCKB|953
2001|ClC-K2|953
2002|ClC-Kb|953
2003|CLI|954
2004|APOJ|954
2005|SGP-2|954
2006|SP-40|954
2007|TRPM-2|954
2008|KUB1|954
2009|CLU2|954
2010|NCC27|955
2011|p64CLCP|955
2012|G6|955
2013|CLCNL1|955
2014|XAP121|956
2015|CLCNL2|956
2016|CLK2P|959
2017|CLN2|961
2018|SCAR7|961
2019|LPIC|961
2020|TPP-1|961
2021|BTS|962
2022|JNCL|962
2023|CLNS1B|964
2024|ICln|964
2025|CLCI|965
2026|Lca|968
2027|Lcb|969
2028|CLTCL2|970
2029|Hc|970
2030|SCYAR1|972
2031|CMKBR1|972
2032|MIP1aR|972
2033|CD191|972
2034|CMKBR3|973
2035|CC-CKR-3|973
2036|CKR3|973
2037|CD193|973
2038|CC-CKR-4|974
2039|CMKBR4|974
2040|CKR4|974
2041|k5-5|974
2042|ChemR13|974
2043|CD194|974
2044|CMKBR5|975
2045|CKR-5|975
2046|CC-CKR-5|975
2047|CKR5|975
2048|CD195|975
2049|IDDM22|975
2050|STRL22|976
2051|CKR-L3|976
2052|GPR-CY4|976
2053|CMKBR6|976
2054|GPR29|976
2055|DRY-6|976
2056|DCR2|976
2057|BN-1|976
2058|CD196|976
2059|CMKBR7|977
2060|EBI1|977
2061|BLR2|977
2062|CDw197|977
2063|CD197|977
2064|CMKBRL2|978
2065|CMKBR8|978
2066|CY6|978
2067|TER1|978
2068|CKR-L1|978
2069|GPR-CY6|978
2070|CDw198|978
2071|CMKBR9|979
2072|CCBP2|979
2073|D6|979
2074|RVER1|980
2075|ERV1|980
2076|ChemR23|980
2077|P2RY7|981
2078|GPR16|981
2079|CMKRL1|981
2080|BLTR|981
2081|P2Y7|981
2082|LTB4R1|981
2083|CMOAT|982
2084|DJS|982
2085|MRP2|982
2086|cMRP|982
2087|CNCG2|983
2088|CNCG3L|983
2089|RCNC2|983
2090|RCNCb|983
2091|CNGB1B|983
2092|RP45|983
2093|CNCG1|984
2094|CNCG|984
2095|RCNC1|984
2096|RCNCa|984
2097|CNG1|984
2098|RP49|984
2099|CNCA1|985
2100|CNCA|985
2101|CNG2|985
2102|OCNC1|985
2103|OCNCa|985
2104|OCNCALPHA|985
2105|OCNCalpha|985
2106|FLJ46312|985
2107|CNCG3|986
2108|ACHM2|986
2109|CCNC1|986
2110|CCNCa|986
2111|CNG3|986
2112|CNCA2|987
2113|CNGB2|987
2114|OCNC2|987
2115|OCNCb|987
2116|CNG5|987
2117|CNK|988
2118|FNK|988
2119|PRK|988
2120|SMCC|989
2121|Sm-Calp|989
2122|CNR|993
2123|CB1K5|993
2124|CB-R|993
2125|CB1|993
2126|CANN6|993
2127|CB1A|993
2128|CB2|994
2129|HCNTF|995
2130|GP135|997
2131|OI4|999
2132|SEDC|1001
2133|AOM|1001
2134|STL1|1001
2135|EDS4A|1002
2136|FLJ22259|1004
2137|DKFZp686I14213|1004
2138|CA44|1006
2139|ASLN|1007
2140|ATS|1007
2141|EBDCT|1014
2142|EBD1|1014
2143|EBR1|1014
2144|C3orf7|1015
2145|MGC9568|1015
2146|FECD|1016
2147|FECD1|1016
2148|PPCD2|1016
2149|EDM2|1018
2150|EDM3|1019
2151|FLJ90759|1019
2152|DJ885L7.4.1|1019
2153|COLL6|1021
2154|DFNA37|1021
2155|STL2|1021
2156|CO11A1|1021
2157|DFNA13|1022
2158|DFNB53|1022
2159|HKE5|1022
2160|COL12A1L|1023
2161|BPAG2|1027
2162|BP180|1027
2163|PSACH|1029
2164|EDM1|1029
2165|EPD1|1029
2166|THBS5|1029
2167|TSP5|1029
2168|TSP-5|1029
2169|HEP-COP|1031
2170|COPB|1032
2171|BCD1|1033
2172|ST12|1033
2173|COPEB|1033
2174|CPBP|1033
2175|GBF|1033
2176|Zf9|1033
2177|PAC1|1033
2178|COPT1|1034
2179|hCTR1|1034
2180|CTR1|1034
2181|COPT2|1035
2182|hCTR2|1035
2183|CTR2|1035
2184|MGC32686|1036
2185|SST2|1036
2186|COT|1037
2187|ESTF|1037
2188|Tpl-2|1037
2189|c-COT|1037
2190|MEKK8|1037
2191|COX4|1038
2192|COX4-1|1038
2193|COXIV|1038
2194|COXIV-1|1038
2195|COX5BL1|1040
2196|COX5BL2|1041
2197|COX5BL3|1042
2198|COX5BL4|1043
2199|COX5BL7|1044
2200|COX6A|1045
2201|COX6AL|1045
2202|COX6A1P|1046
2203|COX6AH|1047
2204|COXVIAH|1047
2205|COXVIa-M|1047
2206|COX6B|1048
2207|COXG|1048
2208|COX6BP2|1049
2209|COX6BP3|1050
2210|COX7A|1052
2211|COX7AH|1052
2212|COXVIIa-L|1053
2213|COX7AL|1053
2214|COX7A3|1054
2215|COX7AP2|1054
2216|COX7AL2|1054
2217|COX8|1057
2218|COX8-2|1057
2219|COX8L|1057
2220|VIII-L|1057
2221|COX|1057
2222|VIII|1057
2223|CEMCOX2|1060
2224|AB073614|1061
2225|CPA|1062
2226|CPU|1066
2227|PCPB|1066
2228|TAFI|1066
2229|GP180|1067
2230|CPETR|1069
2231|CPETR1|1069
2232|CPE-R|1069
2233|WBSCR8|1069
2234|hCPE-R|1069
2235|C7orf1|1070
2236|CPETR2|1070
2237|RVP1|1070
2238|CPE-R2|1070
2239|HRVP1|1070
2240|CEPTRL2|1071
2241|CPETRL2|1071
2242|Hs.84359|1071
2243|ACBP|1074
2244|GATD6|1076
2245|CPT1|1077
2246|CPT1-L|1077
2247|L-CPT1|1077
2248|M-CPT1|1078
2249|CPT1-M|1078
2250|CPTASE|1079
2251|CD35|1080
2252|KN|1080
2253|CD21|1082
2254|C3DR|1082
2255|CRABP|1083
2256|CRABPI|1083
2257|CAT1|1085
2258|CREB2|1087
2259|TREB7|1087
2260|CRE-BP1|1087
2261|HB16|1087
2262|RSTS|1088
2263|RTS|1088
2264|KAT3A|1088
2265|CREBL1|1089
2266|hCREM-2|1091
2267|CRF|1092
2268|CRH1|1092
2269|CRF-BP|1093
2270|CRFBP|1093
2271|CRHR|1094
2272|CRF-R|1094
2273|CRF1|1094
2274|CRF2|1095
2275|CRF-RB|1095
2276|HM-CRF|1095
2277|CRIP|1096
2278|ESP1|1097
2279|DRP-1|1100
2280|DPYSL1|1100
2281|CRTL1|1102
2282|CORD2|1103
2283|LCA7|1103
2284|PHLL1|1104
2285|CRYA1|1106
2286|HSPB4|1106
2287|CRYA2|1107
2288|HSPB5|1107
2289|CRYB1|1108
2290|CCA2|1112
2291|CRYB2A|1112
2292|CRYB2|1112
2293|CRYB2B|1113
2294|CRYB3|1114
2295|CRYG1|1115
2296|CRY-g-A|1115
2297|CRYG2|1116
2298|CRYG3|1117
2299|CRYG4|1118
2300|CRYG6|1119
2301|CRYGFP1|1119
2302|p1|1119
2303|CRYGGP1|1120
2304|CRYG8|1121
2305|DFNA40|1122
2306|CSPB1|1126
2307|CSBP1|1126
2308|CSBP2|1126
2309|PRKM14|1126
2310|Mxi2|1126
2311|PRKM15|1126
2312|CAS|1127
2313|XPO2|1127
2314|CSE1|1127
2315|M-CSF|1128
2316|MCSF|1128
2317|MGC31930|1128
2318|FMS|1129
2319|C-FMS|1129
2320|CSFR|1129
2321|CD115|1129
2322|GM-CSF|1130
2323|GMCSF|1130
2324|CSF2R|1131
2325|CD116|1131
2326|alphaGMR|1131
2327|IL3RB|1132
2328|IL5RB|1132
2329|CD131|1132
2330|betaGMR|1132
2331|GCSF|1133
2332|G-CSF|1133
2333|C17orf33|1133
2334|MGC45931|1133
2335|CD114|1134
2336|GCSFR|1134
2337|G-CSF-R|1134
2338|hCS-A|1135
2339|CSA|1135
2340|PL|1135
2341|CSMT|1135
2342|FLJ75407|1135
2343|hCS-B|1136
2344|CSB|1136
2345|CS-2|1136
2346|CSHP1|1137
2347|hCS-L|1137
2348|CSL|1137
2349|CS-5|1137
2350|MGC149868|1137
2351|CASA|1139
2352|CSN1|1139
2353|CASB|1140
2354|CSN10|1141
2355|CK1|1142
2356|CK1a|1142
2357|CK1alpha|1142
2358|CKIa|1142
2359|CKIalpha|1142
2360|HCKID|1143
2361|CKID|1143
2362|CKIdelta|1143
2363|HCKIE|1144
2364|CKIE|1144
2365|CKIepsilon|1144
2366|CK1g2|1145
2367|Cka1|1147
2368|Cka2|1147
2369|CK2alpha'|1148
2370|Ckb1|1149
2371|Ckb2|1149
2372|CSPG2|1150
2373|PG-M|1150
2374|CSPG3|1151
2375|MCSPG|1152
2376|MEL-CSPG|1152
2377|NG2|1152
2378|HMW-MAA|1152
2379|CSPG4A|1152
2380|CYRP|1153
2381|D1S181E|1153
2382|SmLIM|1154
2383|CRP2|1154
2384|LMO5|1154
2385|CSRP2P|1155
2386|DIC|1156
2387|STF1|1163
2388|STFA|1163
2389|EPM1|1164
2390|STFB|1164
2391|PME|1164
2392|CstF-64|1166
2393|CstF-77|1167
2394|dJ850N15.1|1168
2395|CSX|1170
2396|NKX2E|1170
2397|CSX1|1170
2398|NKX2.5|1170
2399|NKX4-1|1170
2400|CTAG|1171
2401|CTAG1|1171
2402|NY-ESO-1|1171
2403|LAGE2B|1171
2404|LAGE2A|1171
2405|ESO1|1171
2406|CT6.1|1171
2407|CTB|1172
2408|BARS|1173
2409|ribeye|1174
2410|CT-1|1175
2411|CTGF|1176
2412|IGFBP8|1176
2413|CELIAC3|1178
2414|IDDM12|1178
2415|CD152|1178
2416|GSE|1178
2417|CTLA-4|1178
2418|CAP102|1179
2419|CAP-R|1180
2420|CT114|1180
2421|CTNS-LSB|1181
2422|PQLC4|1181
2423|SLC66A4|1181
2424|CTNNAP1|1182
2425|CTNNB|1183
2426|beta-catenin|1183
2427|armadillo|1183
2428|CTNND|1184
2429|KIAA0384|1184
2430|p120|1184
2431|p120cas|1184
2432|p120ctn|1184
2433|NPRAP|1185
2434|GT24|1185
2435|CTPS|1186
2436|GATD5A|1186
2437|CTRB|1187
2438|CPSD|1190
2439|CLN10|1190
2440|CG|1192
2441|CPSB|1193
2442|ACC-4|1193
2443|ACC-5|1193
2444|ACC4|1193
2445|ACC5|1193
2446|CTSO2|1194
2447|PYCD|1194
2448|PKND|1194
2449|CTSL1|1195
2450|FLJ31037|1195
2451|CTSL2|1196
2452|CTSU|1196
2453|CTSLL2|1197
2454|CTSL1P2|1197
2455|CTSLP5|1197
2456|CTSLL5|1197
2457|CTSL1P5|1197
2458|CTSLP7|1197
2459|CTSLL7|1197
2460|CTSL1P7|1197
2461|bA342C24.4|1197
2462|bA144G6.6|1197
2463|CTSL1P8|1198
2464|CTSO1|1199
2465|CTSX|1202
2466|CUTL1|1203
2467|CDP|1203
2468|CDP1|1203
2469|CUX|1203
2470|CUT|1203
2471|Clox|1203
2472|CDP/Cut|1203
2473|CDP/Cux|1203
2474|Cux/CDP|1203
2475|GOLIM6|1203
2476|GPR13|1204
2477|CMKBRL1|1204
2478|CMKDR1|1204
2479|V28|1204
2480|CXorf2|1206
2481|fTEX|1206
2482|CYB5|1207
2483|MCB5|1207
2484|CYB5P3|1208
2485|Psgb-5-1|1208
2486|CYB5P4|1209
2487|bA189G24.1|1209
2488|Psgb-5-2|1209
2489|FRRS2|1210
2490|CYB561A1|1210
2491|p22-PHOX|1211
2492|CGD|1212
2493|GP91-PHOX|1212
2494|NOX2|1212
2495|UQCR4|1213
2496|CYLD1|1216
2497|KIAA0849|1216
2498|USPL2|1216
2499|CYP1|1217
2500|P450DX|1217
2501|P1-450|1217
2502|P450-C|1217
2503|CP11|1217
2504|P3-450|1218
2505|CP12|1218
2506|GLC3A|1219
2507|CP1B|1219
2508|CYP2A3|1220
2509|CYP2A7P2|1222
2510|CYP2A18PN|1222
2511|CYP2A7PT|1222
2512|CP37|1223
2513|P450-HFLA|1223
2514|CPAD|1224
2515|CYP2A|1224
2516|CYP2B|1225
2517|CPB6|1225
2518|CYPIIB6|1225
2519|CYP2B7P1|1226
2520|CYP2C|1227
2521|P450IIC19|1227
2522|CPCJ|1227
2523|CPC8|1228
2524|CYP2C10|1229
2525|P450IIC9|1229
2526|CYP2C17|1230
2527|P450IIC17|1230
2528|CPCI|1230
2529|CYP2D|1231
2530|CYP2D@|1231
2531|CYP2D7P1|1231
2532|CYP2D7P|1231
2533|CYP2DL1|1232
2534|CYP2D7P2|1232
2535|CYP2D7BP|1232
2536|CYP2D8P2|1232
2537|CYP2D7AP|1232
2538|CPD6|1232
2539|P450-DB1|1232
2540|P450C2D|1232
2541|CYP2DP1|1233
2542|CYP2D8P1|1233
2543|CYP2E|1234
2544|CYP2F|1235
2545|CYP3A3|1238
2546|PCN3|1239
2547|P450PCN3|1239
2548|CP35|1239
2549|CYP3A5P1|1240
2550|CYP3A5-de13c|1240
2551|CYP3A5-de1b2b|1240
2552|CYP4A2|1241
2553|CYP4AII|1241
2554|CYP7|1243
2555|CYP12|1244
2556|CYP11A|1245
2557|P450SCC|1245
2558|CYP11B|1246
2559|P450C11|1246
2560|FHI|1246
2561|CYP11BL|1247
2562|P-450C18|1247
2563|P450aldo|1247
2564|ALDOS|1247
2565|CYP17|1248
2566|P450C17|1248
2567|CPT7|1248
2568|S17AH|1248
2569|CYRN1|1249
2570|ADAM3|1249
2571|tMDCI|1249
2572|CYP19|1250
2573|ARO|1250
2574|P-450AROM|1250
2575|CPV1|1250
2576|ARO1|1250
2577|CYAR|1250
2578|aromatase|1250
2579|CYP21|1251
2580|CYP21B|1251
2581|P450c21B|1251
2582|CA21H|1251
2583|CAH1|1251
2584|CYP21P|1252
2585|CYP21A|1252
2586|P450c21A|1252
2587|CYP24|1253
2588|CP24|1253
2589|P450-CC24|1253
2590|lncBCAS1-4_1|1253
2591|P450RAI|1254
2592|CP26|1254
2593|CYP26|1254
2594|P450RAI1|1254
2595|CYP27|1255
2596|CTX|1255
2597|VDD1|1256
2598|PDDR|1256
2599|P450c1|1256
2600|CYP51|1257
2601|CP51|1257
2602|P450L1|1257
2603|LDM|1257
2604|P450-14DM|1257
2605|CYRN2|1258
2606|DOC-2|1260
2607|DACH|1261
2608|OST2|1262
2609|DAF|1263
2610|CR|1263
2611|TC|1263
2612|CROM|1263
2613|A3a|1264
2614|156DAG|1264
2615|AGRNR|1264
2616|DAG|1264
2617|DAGK|1265
2618|DAGK1|1265
2619|DGK-alpha|1265
2620|DAGK2|1266
2621|KIAA0718|1266
2622|DGK|1266
2623|DGK-BETA|1266
2624|DAGK3|1267
2625|DAGK4|1268
2626|DAGK7|1268
2627|DAMOX|1269
2628|DAAO|1269
2629|DAP1|1270
2630|DAPK|1271
2631|ZIP|1272
2632|ZIPK|1272
2633|DARS|1273
2634|DAP6|1274
2635|DAZ|1275
2636|SPGY|1275
2637|DAZLA|1276
2638|DAZH|1276
2639|SPGYLA|1276
2640|MGC26406|1276
2641|DAZL1|1276
2642|DBCCR1|1277
2643|DBC1|1277
2644|FAM5A|1277
2645|DBM|1278
2646|ACBD1|1279
2647|DBIL1|1280
2648|DBIL2|1281
2649|D0S117E|1282
2650|DABP|1283
2651|BCOADC-E2|1284
2652|BCKAD-E2|1284
2653|BCKDH-E2|1284
2654|IGDCC1|1285
2655|NTN1R1|1285
2656|DCI|1286
2657|DSPG2|1288
2658|SLRR1B|1288
2659|DCP1|1290
2660|ACE1|1290
2661|CD143|1290
2662|DSCR|1291
2663|TYRP2|1292
2664|TRP-2|1292
2665|SCLH|1294
2666|DC|1294
2667|LISX|1294
2668|DBCN|1294
